# x_m,y_m,w_tr_right_m,w_tr_left_m
4805.912120,1891.490977,70.642,69.358
4830.781688,1889.077246,70.637,69.363
4855.664377,1886.783758,70.632,69.368
4880.557830,1884.589341,70.627,69.373
4905.459688,1882.472823,70.623,69.377
4930.367594,1880.413033,70.618,69.382
4955.279190,1878.388799,70.613,69.387
4980.192117,1876.378950,70.609,69.391
5005.104093,1874.362983,70.604,69.396
5030.014171,1872.332206,70.599,69.401
5054.922547,1870.288041,70.594,69.406
5079.829452,1868.232235,70.590,69.410
5104.735121,1866.166538,70.585,69.415
5129.639786,1864.092697,70.580,69.420
5154.543679,1862.012461,70.575,69.425
5179.447034,1859.927579,70.571,69.429
5204.350083,1857.839798,70.566,69.434
5229.253052,1855.750818,70.561,69.439
5254.156049,1853.661468,70.557,69.443
5279.059078,1851.571821,70.552,69.448
5303.962143,1849.481929,70.547,69.453
5328.865244,1847.391842,70.542,69.458
5353.768382,1845.301609,70.538,69.462
5378.671561,1843.211281,70.533,69.467
5403.574782,1841.120909,70.528,69.472
5428.478045,1839.030542,70.523,69.477
5453.381354,1836.940230,70.519,69.481
5478.284710,1834.850025,70.514,69.486
5503.188115,1832.759975,70.509,69.491
5528.091570,1830.670132,70.504,69.496
5552.995077,1828.580545,70.500,69.500
5577.898638,1826.491265,70.495,69.505
5602.802255,1824.402342,70.490,69.510
5627.705929,1822.313826,70.486,69.514
5652.609663,1820.225768,70.481,69.519
5677.513457,1818.138217,70.476,69.524
5702.417314,1816.051224,70.471,69.529
5727.321236,1813.964839,70.467,69.533
5752.225223,1811.879112,70.462,69.538
5777.129279,1809.794093,70.457,69.543
5802.033404,1807.709833,70.452,69.548
5826.937601,1805.626383,70.448,69.552
5851.841871,1803.543791,70.443,69.557
5876.746216,1801.462108,70.438,69.562
5901.650638,1799.381386,70.434,69.566
5926.555138,1797.301672,70.429,69.571
5951.459718,1795.223019,70.424,69.576
5976.364381,1793.145476,70.419,69.581
6001.269127,1791.069094,70.415,69.585
6026.173958,1788.993922,70.410,69.590
6051.078877,1786.920011,70.405,69.595
6075.983885,1784.847411,70.400,69.600
6100.888983,1782.776172,70.396,69.604
6125.794175,1780.706349,70.391,69.609
6150.699482,1778.638236,70.386,69.614
6175.604957,1776.572488,70.382,69.618
6200.510659,1774.509789,70.377,69.623
6225.416641,1772.450827,70.372,69.628
6250.322961,1770.396285,70.367,69.633
6275.229675,1768.346848,70.363,69.637
6300.136838,1766.303204,70.358,69.642
6325.044507,1764.266035,70.353,69.647
6349.952739,1762.236029,70.348,69.652
6374.861589,1760.213869,70.344,69.656
6399.771113,1758.200242,70.342,69.658
6424.681367,1756.195832,70.342,69.658
6449.592408,1754.201325,70.341,69.659
6474.504292,1752.217406,70.341,69.659
6499.417075,1750.244760,70.340,69.660
6524.330813,1748.284073,70.339,69.661
6549.245562,1746.336030,70.339,69.661
6574.161379,1744.401315,70.338,69.662
6599.078274,1742.480044,70.338,69.662
6623.996141,1740.570820,70.337,69.663
6648.914850,1738.671992,70.336,69.664
6673.834276,1736.781911,70.336,69.664
6698.754291,1734.898926,70.335,69.665
6723.674766,1733.021390,70.335,69.665
6748.595575,1731.147652,70.334,69.666
6773.516590,1729.276063,70.334,69.666
6798.437684,1727.404972,70.333,69.667
6823.358729,1725.532732,70.332,69.668
6848.279598,1723.657692,70.332,69.668
6873.200163,1721.778202,70.331,69.669
6898.120297,1719.892613,70.331,69.669
6923.039873,1717.999276,70.330,69.670
6947.958762,1716.096542,70.329,69.671
6972.876837,1714.182759,70.329,69.671
6997.793972,1712.256280,70.328,69.672
7022.710038,1710.315461,70.328,69.672
7047.625197,1708.362995,70.327,69.673
7072.540390,1706.413372,70.326,69.674
7097.456692,1704.483071,70.326,69.674
7122.375177,1702.588572,70.325,69.675
7147.296919,1700.746352,70.325,69.675
7172.222993,1698.972891,70.324,69.676
7197.154472,1697.284668,70.321,69.679
7222.092431,1695.698161,70.312,69.688
7247.037944,1694.229850,70.302,69.698
7271.991604,1692.888336,70.293,69.707
7296.951602,1691.642960,70.283,69.717
7321.915384,1690.450856,70.274,69.726
7346.880396,1689.269153,70.264,69.736
7371.844101,1688.055321,70.255,69.745
7396.805135,1686.788306,70.245,69.755
7421.763991,1685.481080,70.236,69.764
7446.721326,1684.149626,70.226,69.774
7471.677798,1682.809928,70.217,69.783
7496.633980,1681.475768,70.207,69.793
7521.590036,1680.149848,70.198,69.802
7546.545995,1678.831391,70.188,69.812
7571.501892,1677.519621,70.179,69.821
7596.457757,1676.213760,70.169,69.831
7621.413622,1674.913030,70.160,69.840
7646.369519,1673.616654,70.150,69.850
7671.325481,1672.323856,70.141,69.859
7696.281538,1671.033856,70.131,69.869
7721.237724,1669.745878,70.122,69.878
7746.194069,1668.459145,70.112,69.888
7771.150605,1667.172879,70.103,69.897
7796.107365,1665.886303,70.093,69.907
7821.064381,1664.598639,70.084,69.916
7846.021684,1663.309110,70.075,69.925
7870.979306,1662.016938,70.065,69.935
7895.937279,1660.721347,70.056,69.944
7920.895634,1659.421559,70.046,69.954
7945.854386,1658.117016,70.037,69.963
7970.813452,1656.808299,70.027,69.973
7995.772717,1655.496347,70.018,69.982
8020.732070,1654.182102,70.015,69.985
8045.691395,1652.866504,70.012,69.988
8070.650580,1651.550496,70.008,69.992
8095.609513,1650.235019,70.005,69.995
8120.568078,1648.921013,70.001,69.999
8145.526163,1647.609420,69.998,70.002
8170.483655,1646.301181,69.994,70.006
8195.440439,1644.997238,69.991,70.009
8220.396404,1643.698531,69.988,70.012
8245.351435,1642.406002,69.984,70.016
8270.305418,1641.120592,69.981,70.019
8295.258242,1639.843243,69.977,70.023
8320.209792,1638.574894,69.974,70.026
8345.159954,1637.316489,69.971,70.029
8370.108616,1636.068967,69.967,70.033
8395.055258,1634.820487,69.964,70.036
8419.995310,1633.432049,69.960,70.040
8444.921885,1631.691779,69.793,70.207
8469.828066,1629.386941,69.615,70.385
8494.706812,1626.304574,69.787,70.213
8519.417724,1621.995931,70.057,69.943
8543.434566,1615.330070,70.278,69.722
8566.056377,1605.118913,69.035,70.965
8586.080868,1590.616600,69.799,70.201
8602.725847,1572.181948,70.007,69.993
8616.142781,1550.952704,70.282,69.718
8626.847308,1528.195097,69.579,70.421
8635.515178,1504.806430,69.743,70.257
8643.079792,1481.070952,69.626,70.374
8650.291466,1457.172642,69.705,70.295
8657.299577,1433.171625,69.784,70.216
8664.145222,1409.105712,69.863,70.137
8670.869502,1385.012713,69.942,70.058
8677.531703,1360.933432,70.020,69.980
8684.374457,1336.938842,70.099,69.901
8691.746571,1313.117388,70.187,69.813
8699.998148,1289.557726,70.298,69.702
8709.479407,1266.348730,69.958,70.042
8720.670900,1243.825313,70.199,69.801
8734.434537,1223.042308,70.157,69.843
8751.596976,1205.145649,70.304,69.696
8771.923450,1190.876779,70.808,69.192
8794.561252,1180.693055,70.113,69.887
8818.645746,1173.959833,70.061,69.939
8843.308292,1168.970390,69.952,70.048
8867.901591,1164.357963,69.994,70.006
8892.426646,1159.883412,70.026,69.974
8916.985369,1155.511823,70.037,69.963
8941.588643,1151.203122,70.047,69.953
8966.217106,1146.915522,70.058,69.942
8990.851373,1142.607232,70.068,69.932
9015.472496,1138.237332,70.073,69.927
9040.071341,1133.784591,70.067,69.933
9064.648516,1129.247326,70.062,69.938
9089.205050,1124.624691,70.024,69.976
9113.741969,1119.915842,69.874,70.126
9138.260301,1115.119932,69.724,70.276
9162.761073,1110.236117,69.615,70.385
9187.245312,1105.263552,69.692,70.308
9211.714047,1100.201391,69.769,70.231
9236.168168,1095.048502,69.875,70.125
9260.605455,1089.797127,69.984,70.016
9285.020567,1084.432879,70.079,69.921
9309.408029,1078.941081,70.168,69.832
9333.762366,1073.307056,70.257,69.743
9358.078101,1067.516128,70.224,69.776
9382.349761,1061.553620,70.014,69.986
9406.571868,1055.404855,69.804,70.196
9430.738949,1049.055157,69.652,70.348
9454.845599,1042.490084,69.535,70.465
9478.888084,1035.700715,69.419,70.581
9502.864361,1028.683698,69.561,70.439
9526.772456,1021.435928,69.768,70.232
9550.610399,1013.954299,69.900,70.100
9574.378690,1006.243455,69.906,70.094
9598.091413,998.350616,69.913,70.087
9621.767290,990.337550,69.919,70.081
9645.425049,982.266038,69.926,70.074
9669.083332,974.197573,69.932,70.068
9692.753656,966.170090,69.938,70.062
9716.435241,958.180848,69.945,70.055
9740.126086,950.223072,69.951,70.049
9763.824189,942.289984,69.957,70.043
9787.527552,934.374809,69.964,70.036
9811.234172,926.470769,69.970,70.030
9834.942049,918.571090,69.977,70.023
9858.649182,910.668993,69.983,70.017
9882.353582,902.757740,69.989,70.011
9906.054161,894.833629,69.996,70.004
9929.751403,886.898253,70.002,69.998
9953.445950,878.953735,70.008,69.992
9977.138444,871.002198,70.015,69.985
10000.829527,863.045767,70.021,69.979
10024.519842,855.086565,70.028,69.972
10048.210029,847.126715,70.034,69.966
10071.900732,839.168340,70.040,69.960
10095.592589,831.213554,70.047,69.953
10119.285925,823.263461,70.053,69.947
10142.980517,815.317400,70.059,69.941
10166.676087,807.374530,70.066,69.934
10190.372356,799.434009,70.072,69.928
10214.069045,791.494997,70.079,69.921
10237.765875,783.556652,70.085,69.915
10261.462567,775.618133,70.091,69.909
10285.158843,767.678599,70.098,69.902
10308.854426,759.737216,70.104,69.896
10332.549226,751.793700,70.111,69.889
10356.243486,743.848752,70.117,69.883
10379.937483,735.903169,70.123,69.877
10403.631493,727.957751,70.130,69.870
10427.325793,720.013296,70.136,69.864
10451.020661,712.070605,70.142,69.858
10474.716371,704.130474,70.149,69.851
10498.413202,696.193704,70.155,69.845
10522.111430,688.261094,70.162,69.838
10545.811331,680.333442,70.168,69.832
10569.513183,672.411547,70.174,69.826
10593.217261,664.496209,70.181,69.819
10616.923843,656.588227,70.187,69.813
10640.633205,648.688398,70.193,69.807
10664.345624,640.797523,70.200,69.800
10688.061377,632.916400,70.208,69.792
10711.780740,625.045829,70.216,69.784
10735.503990,617.186607,70.225,69.775
10759.231270,609.339152,70.233,69.767
10782.962295,601.502664,70.241,69.759
10806.696698,593.676104,70.249,69.751
10830.434111,585.858429,70.258,69.742
10854.174164,578.048601,70.266,69.734
10877.916491,570.245579,70.274,69.726
10901.660722,562.448322,70.283,69.717
10925.406490,554.655791,70.291,69.709
10949.153426,546.866944,70.299,69.701
10972.901162,539.080742,70.308,69.692
10996.649330,531.296143,70.316,69.684
11020.397561,523.512109,70.324,69.676
11044.145488,515.727597,70.333,69.667
11067.892742,507.941569,70.341,69.659
11091.638954,500.152983,70.349,69.651
11115.383758,492.360800,70.358,69.642
11139.126784,484.563978,70.366,69.634
11162.867664,476.761478,70.374,69.626
11186.606197,468.952698,70.383,69.617
11210.342721,461.138459,70.391,69.609
11234.077684,453.319869,70.399,69.601
11257.811533,445.498035,70.407,69.593
11281.544717,437.674066,70.416,69.584
11305.277681,429.849070,70.424,69.576
11329.010875,422.024155,70.432,69.568
11352.744745,414.200428,70.441,69.559
11376.479740,406.378999,70.449,69.551
11400.216307,398.560975,70.457,69.543
11423.954893,390.747463,70.466,69.534
11447.695946,382.939573,70.474,69.526
11471.439914,375.138412,70.482,69.518
11495.187244,367.345087,70.491,69.509
11518.938384,359.560708,70.499,69.501
11542.693782,351.786383,70.507,69.493
11566.453884,344.023218,70.516,69.484
11590.219140,336.272323,70.524,69.476
11613.994469,328.551720,70.532,69.468
11637.811824,320.981637,70.540,69.460
11661.713256,313.720490,70.298,69.702
11685.740837,306.926764,69.970,70.030
11709.936435,300.758580,69.990,70.010
11734.320432,295.335019,70.215,69.785
11758.872876,290.701883,70.330,69.670
11783.569365,286.896891,70.363,69.637
11808.385499,283.957766,70.336,69.664
11833.295696,281.918328,70.182,69.818
11858.267179,280.788606,70.301,69.699
11883.264455,280.569665,70.575,69.425
11908.252028,281.262555,70.199,69.801
11933.194401,282.868326,69.907,70.093
11958.056079,285.388027,69.816,70.184
11982.801565,288.822707,69.852,70.148
12007.395363,293.173416,70.124,69.876
12031.801976,298.441204,70.400,69.600
12055.989089,304.620569,70.323,69.677
12079.943966,311.665702,70.094,69.906
12103.661313,319.515473,70.051,69.949
12127.135848,328.108721,70.188,69.812
12150.362185,337.384528,70.320,69.680
12173.322734,347.309389,70.219,69.781
12195.976640,357.902091,70.049,69.951
12218.280431,369.187296,70.069,69.931
12240.190635,381.189666,70.189,69.811
12261.664544,393.932425,70.294,69.706
12282.668726,407.421339,70.378,69.622
12303.175920,421.650557,70.572,69.428
12323.158976,436.614019,70.556,69.444
12342.590745,452.305663,70.031,69.969
12361.447776,468.711222,69.938,70.062
12379.719204,485.788485,70.046,69.954
12397.396848,503.489292,70.034,69.966
12414.472522,521.765484,70.021,69.979
12430.937579,540.570681,70.393,69.607
12446.777657,559.880277,70.806,69.194
12461.974567,579.684270,70.579,69.421
12476.510048,599.972924,70.266,69.734
12490.365842,620.736505,69.836,70.164
12503.525966,641.961571,69.783,70.217
12515.982258,663.621949,69.903,70.097
12527.728238,685.688730,70.341,69.659
12538.757423,708.133006,70.375,69.625
12549.060885,730.926373,70.157,69.843
12558.599390,754.046670,70.114,69.886
12567.313227,777.475948,70.274,69.726
12575.142300,801.196340,69.860,70.140
12582.026519,825.189978,69.913,70.087
12587.947671,849.432688,70.219,69.781
12593.032700,873.878439,70.427,69.573
12597.439974,898.476466,70.635,69.365
12601.327862,923.176007,70.552,69.448
12604.849244,947.928408,70.375,69.625
12608.088275,972.711445,70.200,69.800
12611.082322,997.520887,70.084,69.916
12613.867852,1022.352846,69.968,70.032
12616.481334,1047.203438,69.911,70.089
12618.959236,1072.068774,69.914,70.086
12621.338028,1096.944970,69.916,70.084
12623.654176,1121.828139,69.918,70.082
12625.944151,1146.714393,69.920,70.080
12628.243834,1171.599910,69.923,70.077
12630.571236,1196.482749,69.925,70.075
12632.923637,1221.363162,69.927,70.073
12635.297155,1246.241521,69.929,70.071
12637.687907,1271.118198,69.932,70.068
12640.092013,1295.993566,69.934,70.066
12642.505590,1320.867997,69.936,70.064
12644.924757,1345.741863,69.938,70.062
12647.345632,1370.615537,69.940,70.060
12649.764393,1395.489386,69.943,70.057
12652.179052,1420.363602,69.945,70.055
12654.589772,1445.238170,69.947,70.053
12656.996837,1470.113066,69.949,70.051
12659.400529,1494.988265,69.952,70.048
12661.801133,1519.863742,69.954,70.046
12664.198932,1544.739472,69.956,70.044
12666.594210,1569.615429,69.958,70.042
12668.987250,1594.491590,69.961,70.039
12671.378336,1619.367928,69.963,70.037
12673.767753,1644.244418,69.965,70.035
12676.155782,1669.121036,69.967,70.033
12678.542708,1693.997757,69.969,70.031
12680.928815,1718.874556,69.972,70.028
12683.314387,1743.751407,69.974,70.026
12685.699706,1768.628285,69.976,70.024
12688.085056,1793.505166,69.978,70.022
12690.470722,1818.382024,69.981,70.019
12692.856982,1843.258835,69.983,70.017
12695.243979,1868.135587,69.985,70.015
12697.631692,1893.012279,69.987,70.013
12700.020091,1917.888915,69.990,70.010
12702.409146,1942.765496,69.992,70.008
12704.798827,1967.642025,69.994,70.006
12707.189102,1992.518504,69.996,70.004
12709.579943,2017.394935,69.998,70.002
12711.971319,2042.271320,70.001,69.999
12714.363200,2067.147662,70.003,69.997
12716.755555,2092.023961,70.005,69.995
12719.148355,2116.900221,70.007,69.993
12721.541568,2141.776444,70.010,69.990
12723.935166,2166.652632,70.012,69.988
12726.329117,2191.528786,70.014,69.986
12728.723393,2216.404910,70.016,69.984
12731.117961,2241.281005,70.024,69.976
12733.512793,2266.157073,70.033,69.967
12735.907857,2291.033117,70.043,69.957
12738.303124,2315.909138,70.052,69.948
12740.698564,2340.785139,70.062,69.938
12743.094147,2365.661122,70.071,69.929
12745.489841,2390.537089,70.081,69.919
12747.885618,2415.413042,70.090,69.910
12750.281446,2440.288984,70.100,69.900
12752.677296,2465.164916,70.109,69.891
12755.073137,2490.040840,70.119,69.881
12757.468940,2514.916759,70.128,69.872
12759.864673,2539.792675,70.138,69.862
12762.260308,2564.668590,70.148,69.852
12764.655813,2589.544506,70.157,69.843
12767.051158,2614.420426,70.167,69.833
12769.446314,2639.296350,70.176,69.824
12771.841249,2664.172283,70.186,69.814
12774.235935,2689.048225,70.195,69.805
12776.630340,2713.924178,70.205,69.795
12779.024434,2738.800146,70.214,69.786
12781.418131,2763.676141,70.224,69.776
12783.811228,2788.552197,70.233,69.767
12786.203508,2813.428354,70.243,69.757
12788.594752,2838.304648,70.252,69.748
12790.984743,2863.181117,70.262,69.738
12793.373264,2888.057801,70.271,69.729
12795.760095,2912.934736,70.281,69.719
12798.145020,2937.811960,70.290,69.710
12800.527821,2962.689512,70.300,69.700
12802.908760,2987.567365,70.309,69.691
12805.289918,3012.445248,70.319,69.681
12807.673811,3037.322833,70.329,69.671
12810.062955,3062.199792,70.338,69.662
12812.459862,3087.075794,70.348,69.652
12814.867050,3111.950513,70.357,69.643
12817.287032,3136.823619,70.367,69.633
12819.722324,3161.694783,70.376,69.624
12822.175440,3186.563677,70.386,69.614
12824.624977,3211.432126,70.395,69.605
12826.957795,3236.310216,70.405,69.595
12829.038759,3261.210010,70.414,69.586
12830.732735,3286.143576,70.266,69.734
12831.902671,3311.122048,70.035,69.965
12832.342124,3336.122900,70.154,69.846
12831.757399,3361.081282,70.733,69.267
12829.849255,3385.929652,70.457,69.543
12826.318446,3410.600469,70.207,69.793
12820.965315,3435.018989,69.996,70.004
12813.975656,3459.082593,70.139,69.861
12805.599530,3482.673588,70.380,69.620
12795.670410,3505.554523,70.455,69.545
12783.718306,3527.400415,69.999,70.001
12769.585917,3547.965189,70.055,69.945
12753.521563,3567.105920,70.548,69.452
12735.838363,3584.780673,70.172,69.828
12716.933683,3601.152774,69.892,70.108
12697.171793,3616.412806,70.151,69.849
12676.745015,3630.752495,70.331,69.669
12655.803836,3644.363846,70.106,69.894
12634.498742,3657.438862,69.916,70.084
12612.978833,3670.167967,70.094,69.906
12591.341748,3682.682801,70.211,69.789
12569.619573,3695.040132,70.208,69.792
12547.840142,3707.291870,70.204,69.796
12526.031289,3719.489928,70.201,69.799
12504.218382,3731.681600,70.198,69.802
12482.408887,3743.880710,70.195,69.805
12460.602383,3756.086322,70.191,69.809
12438.798411,3768.297436,70.188,69.812
12416.996514,3780.513054,70.185,69.815
12395.196234,3792.732174,70.181,69.819
12373.397114,3804.953798,70.178,69.822
12351.598695,3817.176925,70.175,69.825
12329.800521,3829.400556,70.172,69.828
12308.002174,3841.623780,70.168,69.832
12286.203539,3853.846348,70.165,69.835
12264.404635,3866.068300,70.162,69.838
12242.605481,3878.289680,70.158,69.842
12220.806095,3890.510532,70.155,69.845
12199.006497,3902.730898,70.152,69.848
12177.206705,3914.950823,70.149,69.851
12155.406739,3927.170349,70.145,69.855
12133.606617,3939.389520,70.142,69.858
12111.806359,3951.608380,70.139,69.861
12090.005983,3963.826971,70.135,69.865
12068.205509,3976.045337,70.132,69.868
12046.404956,3988.263522,70.129,69.871
12024.604342,4000.481568,70.126,69.874
12002.803687,4012.699519,70.122,69.878
11981.003010,4024.917419,70.119,69.881
11959.202329,4037.135310,70.116,69.884
11937.401664,4049.353237,70.112,69.888
11915.601032,4061.571241,70.109,69.891
11893.800442,4073.789338,70.106,69.894
11871.999892,4086.007524,70.103,69.897
11850.199379,4098.225797,70.099,69.901
11828.398903,4110.444153,70.096,69.904
11806.598461,4122.662586,70.093,69.907
11784.798051,4134.881095,70.089,69.911
11762.997673,4147.099674,70.086,69.914
11741.197325,4159.318320,70.083,69.917
11719.397004,4171.537029,70.080,69.920
11697.596709,4183.755798,70.076,69.924
11675.796438,4195.974623,70.073,69.927
11653.996190,4208.193499,70.070,69.930
11632.195963,4220.412423,70.066,69.934
11610.395756,4232.631391,70.063,69.937
11588.595565,4244.850399,70.060,69.940
11566.795391,4257.069444,70.057,69.943
11544.995230,4269.288521,70.053,69.947
11523.195082,4281.507627,70.050,69.950
11501.394945,4293.726758,70.047,69.953
11479.594817,4305.945911,70.043,69.957
11457.794696,4318.165080,70.040,69.960
11435.994581,4330.384263,70.037,69.963
11414.194469,4342.603456,70.034,69.966
11392.394360,4354.822655,70.030,69.970
11370.594252,4367.041856,70.027,69.973
11348.794142,4379.261055,70.024,69.976
11326.994029,4391.480248,70.020,69.980
11305.193912,4403.699432,70.017,69.983
11283.393788,4415.918603,70.014,69.986
11261.593657,4428.137756,70.011,69.989
11239.793515,4440.356889,70.007,69.993
11217.993363,4452.575997,70.004,69.996
11196.193197,4464.795077,70.001,69.999
11174.393017,4477.014124,69.997,70.003
11152.592820,4489.233135,69.994,70.006
11130.792605,4501.452106,69.991,70.009
11108.992371,4513.671036,69.988,70.012
11087.192120,4525.889928,69.984,70.016
11065.391853,4538.108784,69.981,70.019
11043.591571,4550.327607,69.978,70.022
11021.791276,4562.546400,69.974,70.026
10999.990968,4574.765167,69.971,70.029
10978.190650,4586.983908,69.968,70.032
10956.390322,4599.202629,69.965,70.035
10934.589986,4611.421330,69.961,70.039
10912.789643,4623.640016,69.958,70.042
10890.989295,4635.858688,69.955,70.045
10869.188942,4648.077351,69.951,70.049
10847.388587,4660.296006,69.948,70.052
10825.588230,4672.514656,69.945,70.055
10803.787873,4684.733305,69.942,70.058
10781.987516,4696.951954,69.938,70.062
10760.187163,4709.170608,69.935,70.065
10738.386812,4721.389268,69.932,70.068
10716.586467,4733.607938,69.928,70.072
10694.786129,4745.826620,69.925,70.075
10672.985797,4758.045317,69.922,70.078
10651.185475,4770.264032,69.919,70.081
10629.385163,4782.482768,69.915,70.085
10607.584863,4794.701528,69.912,70.088
10585.784576,4806.920314,69.909,70.091
10563.984303,4819.139129,69.905,70.095
10542.184045,4831.357976,69.902,70.098
10520.383804,4843.576859,69.899,70.101
10498.583582,4855.795779,69.896,70.104
10476.783379,4868.014739,69.892,70.108
10454.983197,4880.233743,69.889,70.111
10433.183037,4892.452793,69.886,70.114
10411.382901,4904.671893,69.882,70.118
10389.582789,4916.891044,69.879,70.121
10367.782704,4929.110249,69.876,70.124
10345.982645,4941.329512,69.873,70.127
10324.182613,4953.548829,69.869,70.131
10302.382596,4965.768181,69.866,70.134
10280.582585,4977.987545,69.863,70.137
10258.782568,4990.206902,69.859,70.141
10236.982534,5002.426228,69.856,70.144
10215.182474,5014.645502,69.853,70.147
10193.382376,5026.864704,69.850,70.150
10171.582228,5039.083811,69.846,70.154
10149.782022,5051.302801,69.843,70.157
10127.981745,5063.521654,69.840,70.160
10106.181388,5075.740348,69.836,70.164
10084.380939,5087.958861,69.833,70.167
10062.580387,5100.177172,69.830,70.170
10040.779722,5112.395259,69.827,70.173
10018.978933,5124.613100,69.823,70.177
9997.178010,5136.830674,69.820,70.180
9975.376941,5149.047960,69.817,70.183
9953.575715,5161.264936,69.813,70.187
9931.774326,5173.481600,69.810,70.190
9909.972778,5185.698039,69.807,70.193
9888.171081,5197.914362,69.804,70.196
9866.369245,5210.130682,69.800,70.200
9844.567428,5222.347367,69.797,70.203
9822.773155,5234.577462,69.794,70.206
9801.004531,5246.852229,69.790,70.210
9779.280479,5259.204334,69.787,70.213
9757.619923,5271.666446,69.776,70.224
9736.038969,5284.266069,69.765,70.235
9714.541034,5297.007446,69.754,70.246
9693.125962,5309.888272,69.743,70.257
9671.793596,5322.906239,69.739,70.261
9650.543725,5336.058955,69.741,70.259
9629.373314,5349.339621,69.742,70.258
9608.275246,5362.735055,69.744,70.256
9587.242082,5376.231577,69.745,70.255
9566.266381,5389.815506,69.751,70.249
9545.340413,5403.473305,69.757,70.243
9524.455122,5417.192096,69.763,70.237
9503.601072,5430.959185,69.769,70.231
9482.768830,5444.761881,69.775,70.225
9461.949174,5458.587773,69.782,70.218
9441.143776,5472.439042,69.788,70.212
9420.370230,5486.339177,69.826,70.174
9399.647391,5500.313360,69.896,70.104
9378.994112,5514.386771,69.966,70.034
9358.427451,5528.582155,69.987,70.013
9337.949009,5542.901329,69.929,70.071
9317.552513,5557.335450,69.871,70.129
9297.231630,5571.875588,69.840,70.160
9276.980026,5586.512815,69.854,70.146
9256.791367,5601.238202,69.869,70.131
9236.659318,5616.042820,69.884,70.116
9216.577546,5630.917741,69.888,70.112
9196.539716,5645.854035,69.835,70.165
9176.540391,5660.843907,69.783,70.217
9156.581926,5675.889403,69.731,70.269
9136.670677,5690.997623,69.689,70.311
9116.813035,5706.175713,69.793,70.207
9097.015391,5721.430816,69.896,70.104
9077.284135,5736.770076,69.999,70.001
9057.625658,5752.200637,70.102,69.898
9038.046350,5767.729643,70.114,69.886
9018.552602,5783.364239,70.067,69.933
8999.149988,5799.110584,70.020,69.980
8979.836926,5814.966213,69.951,70.049
8960.608120,5830.924187,69.797,70.203
8941.458242,5846.977528,69.642,70.358
8922.381965,5863.119260,69.579,70.421
8903.373964,5879.342405,69.574,70.426
8884.428911,5895.639986,69.574,70.426
8865.541478,5912.005025,69.601,70.399
8846.706340,5928.430546,69.628,70.372
8827.918030,5944.909478,69.655,70.345
8809.169855,5961.433926,69.682,70.318
8790.454476,5977.995565,69.709,70.291
8771.764552,5994.586063,69.736,70.264
8753.092739,6011.197090,69.763,70.237
8734.431694,6027.820316,69.790,70.210
8715.774075,6044.447411,69.817,70.183
8697.112538,6061.070045,69.844,70.156
8678.439740,6077.679888,69.871,70.129
8659.748601,6094.268905,69.898,70.102
8641.037032,6110.834730,69.925,70.075
8622.307434,6127.380092,69.952,70.048
8603.562366,6143.907898,69.979,70.021
8584.804388,6160.421056,69.980,70.020
8566.036061,6176.922477,69.978,70.022
8547.259943,6193.415067,69.975,70.025
8528.478596,6209.901736,69.973,70.027
8509.694579,6226.385393,69.971,70.029
8490.910383,6242.868867,69.968,70.032
8472.127183,6259.353493,69.966,70.034
8453.344960,6275.839247,69.963,70.037
8434.563650,6292.326056,69.961,70.039
8415.783190,6308.813846,69.958,70.042
8397.003518,6325.302545,69.956,70.044
8378.224570,6341.792079,69.954,70.046
8359.446283,6358.282375,69.951,70.049
8340.668594,6374.773360,69.949,70.051
8321.891441,6391.264962,69.946,70.054
8303.114760,6407.757106,69.944,70.056
8284.338488,6424.249720,69.942,70.058
8265.562562,6440.742730,69.939,70.061
8246.786920,6457.236064,69.937,70.063
8228.011498,6473.729649,69.934,70.066
8209.236233,6490.223411,69.932,70.068
8190.461062,6506.717277,69.930,70.070
8171.685922,6523.211174,69.927,70.073
8152.910753,6539.705031,69.925,70.075
8134.135523,6556.198813,69.922,70.078
8115.360234,6572.692522,69.920,70.080
8096.584887,6589.186158,69.918,70.082
8077.809483,6605.679724,69.915,70.085
8059.034022,6622.173220,69.913,70.087
8040.258507,6638.666648,69.910,70.090
8021.482939,6655.160010,69.908,70.092
8002.707318,6671.653307,69.906,70.094
7983.931646,6688.146540,69.903,70.097
7965.155925,6704.639712,69.901,70.099
7946.380154,6721.132824,69.898,70.102
7927.604336,6737.625877,69.896,70.104
7908.828472,6754.118873,69.894,70.106
7890.052562,6770.611814,69.891,70.109
7871.276609,6787.104700,69.889,70.111
7852.500613,6803.597534,69.886,70.114
7833.724575,6820.090317,69.884,70.116
7814.948497,6836.583050,69.882,70.118
7796.172380,6853.075735,69.879,70.121
7777.396225,6869.568374,69.877,70.123
7758.620034,6886.060968,69.874,70.126
7739.843806,6902.553519,69.872,70.128
7721.067545,6919.046028,69.869,70.131
7702.291250,6935.538496,69.867,70.133
7683.514924,6952.030926,69.865,70.135
7664.738566,6968.523318,69.862,70.138
7645.962179,6985.015675,69.860,70.140
7627.185764,7001.507997,69.857,70.143
7608.409322,7018.000287,69.855,70.145
7589.632854,7034.492546,69.853,70.147
7570.856361,7050.984775,69.850,70.150
7552.079844,7067.476976,69.848,70.152
7533.303306,7083.969150,69.845,70.155
7514.526746,7100.461300,69.843,70.157
7495.750166,7116.953426,69.841,70.159
