1.197521412700763904e+03,1.674356573961675167e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.200672455285384785e+03,1.671701792606152594e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.203769472849380691e+03,1.668902381632477045e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.207423600933048874e+03,1.665105121668428183e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.210648664821696002e+03,1.661406268259510398e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.213108636004792061e+03,1.658037890450097620e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.215154801018594299e+03,1.654856855074875057e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.217225379059382249e+03,1.651398157821036875e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.219077383424562868e+03,1.648027533634565771e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.220083099033683538e+03,1.645864781726151705e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.221356994714762550e+03,1.642847543320618570e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.222427082378999330e+03,1.640140634352341294e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.223563185724953655e+03,1.636445169678889215e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.224495439722493757e+03,1.633071144288405776e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.225718165081460029e+03,1.627031766516156495e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.226623863961780444e+03,1.620302388878539205e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.227317548698454630e+03,1.613994411208666861e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.238748089557746425e+03,1.495136293298564851e+03,7.000000000000000000e+00,7.000000000000000000e+00
