# x_m,y_m,w_tr_right_m,w_tr_left_m
8261.631102,2134.105072,68.766,71.234
8258.074379,2158.787513,69.892,70.108
8255.589541,2183.650796,70.665,69.335
8254.311003,2208.689620,71.418,68.582
8254.331092,2233.800356,72.514,67.486
8255.732692,2258.857305,73.629,66.371
8258.598684,2283.734767,72.287,67.713
8263.011951,2308.307041,70.823,69.177
8269.055374,2332.448429,69.478,70.522
8276.811836,2356.033230,68.138,71.862
8286.364219,2378.935744,67.544,72.456
8297.766778,2401.038497,66.974,73.026
8310.886273,2422.277882,67.782,72.218
8325.514005,2442.611978,68.615,71.385
8341.441068,2461.998918,70.402,69.598
8358.461820,2480.401990,72.149,67.851
8376.412662,2497.850900,72.770,67.230
8395.159220,2514.421516,73.362,66.638
8414.567710,2530.190637,72.174,67.826
8434.507590,2545.235380,70.987,69.013
8454.890018,2559.636939,69.505,70.495
8475.655103,2573.479332,68.023,71.977
8496.743540,2586.846638,67.555,72.445
8518.096022,2599.822936,67.097,72.903
8539.653243,2612.492302,67.360,72.640
8561.355895,2624.938814,67.627,72.373
8583.144673,2637.246551,68.229,71.771
8604.961039,2649.498554,68.830,71.170
8626.770362,2661.745673,69.397,70.603
8648.565979,2674.001099,69.963,70.037
8670.342813,2686.275883,70.441,69.559
8692.095788,2698.581079,70.919,69.081
8713.819830,2710.927739,71.243,68.757
8735.509861,2723.326914,71.567,68.433
8757.160805,2735.789658,71.728,68.272
8778.767588,2748.327021,71.889,68.111
8800.325132,2760.950057,71.878,68.122
8821.828363,2773.669818,71.866,68.134
8843.272203,2786.497356,71.642,68.358
8864.651578,2799.443723,71.417,68.583
8885.961410,2812.519972,70.951,69.049
8907.196625,2825.737154,70.483,69.517
8928.352147,2839.106323,69.675,70.325
8949.422897,2852.638530,68.863,71.137
8970.390879,2866.356117,67.837,72.163
8991.192411,2880.321332,66.813,73.187
9011.753727,2894.605234,66.397,73.603
9032.001057,2909.278884,66.029,73.971
9051.860634,2924.413341,67.891,72.109
9071.258689,2940.079666,69.750,70.250
9090.121454,2956.348919,71.534,68.466
9108.375160,2973.292160,73.242,66.758
9125.953371,2990.968249,72.724,67.276
9142.837085,3009.357118,72.211,67.789
9159.026172,3028.407295,71.929,68.071
9174.520553,3048.067224,71.647,68.353
9189.320148,3068.285351,70.602,69.398
9203.424876,3089.010120,69.556,70.444
9216.834659,3110.189978,69.120,70.880
9229.549415,3131.773369,68.696,71.304
9241.568043,3153.710895,69.770,70.230
9252.876480,3175.980512,70.873,69.127
9263.451756,3198.578967,70.405,69.595
9273.270727,3221.503381,69.951,70.049
9282.310683,3244.750442,69.821,70.179
9290.562199,3268.303742,69.673,70.327
9298.031247,3292.131698,69.303,70.697
9304.724658,3316.201874,68.981,71.019
9310.648338,3340.482139,69.197,70.803
9315.779909,3364.949619,69.474,70.526
9320.064255,3389.592155,70.953,69.047
9323.444434,3414.398184,72.433,67.567
9325.863276,3439.355917,72.868,67.132
9327.235088,3464.424057,73.288,66.712
9327.417908,3489.503121,73.127,66.873
9326.263187,3514.486810,72.923,67.077
9323.623025,3539.269047,71.429,68.571
9319.431725,3563.771475,69.804,70.196
9313.785368,3587.970295,68.280,71.720
9306.798920,3611.848079,66.765,73.235
9298.587346,3635.387396,66.690,73.310
9289.265613,3658.570818,66.693,73.307
9278.948687,3681.380914,67.848,72.152
9267.751534,3703.800256,68.998,71.002
9255.789120,3725.811416,70.080,69.920
9243.171532,3747.411363,71.018,68.982
9229.991884,3768.647171,70.754,69.246
9216.339602,3789.576802,70.487,69.513
9202.304110,3810.258221,70.194,69.806
9187.974833,3830.749389,69.926,70.074
9173.441196,3851.108270,69.883,70.117
9158.792623,3871.392828,69.870,70.130
9144.118540,3891.661025,70.199,69.801
9129.499122,3911.964829,70.510,69.490
9114.955702,3932.318067,70.568,69.432
9100.486547,3952.719610,70.626,69.374
9086.089869,3973.168300,70.706,69.294
9071.763881,3993.662973,70.774,69.226
9057.506794,4014.202469,70.510,69.490
9043.316821,4034.785626,70.244,69.756
9029.192174,4055.411284,69.869,70.131
9015.131066,4076.078280,69.493,70.507
9001.131710,4096.785454,69.131,70.869
8987.192317,4117.531644,68.767,71.233
8973.311100,4138.315690,68.276,71.724
8959.486271,4159.136429,67.793,72.207
8945.716043,4179.992700,68.155,71.845
8931.998628,4200.883343,68.519,71.481
8918.332239,4221.807195,69.271,70.729
8904.715087,4242.763096,70.020,69.980
8891.145386,4263.749885,70.517,69.483
8877.621347,4284.766399,71.015,68.985
8864.141183,4305.811478,71.466,68.534
8850.703107,4326.883960,71.902,68.098
8837.305330,4347.982685,71.370,68.630
8823.946065,4369.106491,70.852,69.148
8810.623525,4390.254216,71.036,68.964
8797.335921,4411.424699,71.215,68.785
8784.081467,4432.616779,71.175,68.825
8770.858375,4453.829295,71.145,68.855
8757.664856,4475.061086,71.439,68.561
8744.499124,4496.310989,71.727,68.273
8731.359391,4517.577845,71.814,68.186
8718.243868,4538.860491,71.877,68.123
8705.150769,4560.157766,71.258,68.742
8692.078306,4581.468510,70.670,69.330
8679.024692,4602.791560,70.843,69.157
8665.988137,4624.125755,70.992,69.008
8652.966856,4645.469935,70.569,69.431
8639.959060,4666.822937,70.147,69.853
8626.962962,4688.183601,69.751,70.249
8613.976774,4709.550765,69.348,70.652
8600.998709,4730.923269,68.780,71.220
8588.026978,4752.299950,68.217,71.783
8575.059795,4773.679647,67.783,72.217
8562.095371,4795.061200,67.381,72.619
8549.131920,4816.443446,67.749,72.251
8536.167652,4837.825225,68.096,71.904
8523.200782,4859.205375,67.941,72.059
8510.229520,4880.582735,67.802,72.198
8497.252080,4901.956144,68.059,71.941
8484.266674,4923.324441,68.310,71.690
8471.271515,4944.686463,68.423,71.577
8458.264814,4966.041050,68.552,71.448
8445.244784,4987.387041,69.150,70.850
8432.209637,5008.723274,69.717,70.283
8419.157586,5030.048588,69.331,70.669
8406.086843,5051.361822,68.960,71.040
8392.995621,5072.661814,69.113,70.887
8379.882132,5093.947403,69.275,70.725
8366.744587,5115.217428,69.775,70.225
8353.581201,5136.470728,70.279,69.721
8340.390185,5157.706141,70.903,69.097
8327.169751,5178.922506,71.527,68.473
8313.918112,5200.118662,72.108,67.892
8300.633479,5221.293447,72.680,67.320
8287.314067,5242.445700,72.714,67.286
8273.958086,5263.574260,72.730,67.270
8260.563807,5284.678003,71.650,68.350
8247.131159,5305.756893,70.588,69.412
8233.661947,5326.812129,70.562,69.438
8220.158080,5347.844971,70.544,69.456
8206.621465,5368.856684,71.113,68.887
8193.054010,5389.848530,71.672,68.328
8179.457622,5410.821771,71.680,68.320
8165.834210,5431.777671,71.684,68.316
8152.185680,5452.717492,71.383,68.617
8138.513940,5473.642498,71.081,68.919
8124.820899,5494.553951,70.783,69.217
8111.108462,5515.453114,70.499,69.501
8097.378539,5536.341250,70.899,69.101
8083.633037,5557.219621,71.272,68.728
8069.873862,5578.089491,70.311,69.689
8056.102924,5598.952122,69.351,70.649
8042.322129,5619.808778,68.469,71.531
8028.533386,5640.660720,67.604,72.396
8014.738601,5661.509212,67.463,72.537
8000.939682,5682.355517,67.325,72.675
7987.138537,5703.200897,67.319,72.681
7973.337074,5724.046616,67.333,72.667
7959.537200,5744.893936,68.044,71.956
7945.740822,5765.744120,68.745,71.255
7931.949849,5786.598430,69.099,70.901
7918.166188,5807.458131,69.447,70.553
7904.391746,5828.324484,69.618,70.382
7890.628432,5849.198752,69.773,70.227
7876.878152,5870.082199,69.432,70.568
7863.142815,5890.976086,69.138,70.862
7849.424328,5911.881678,70.236,69.764
7835.724598,5932.800236,71.296,68.704
7822.045533,5953.733023,71.214,68.786
7808.388682,5974.681047,71.133,68.867
7794.751232,5995.642210,71.102,68.898
7781.127474,6016.612350,71.072,68.928
7767.511647,6037.587269,71.061,68.939
7753.897988,6058.562768,71.050,68.950
7740.280736,6079.534649,71.056,68.944
7726.654128,6100.498713,71.060,68.940
7713.012403,6121.450762,71.026,68.974
7699.349799,6142.386596,70.991,69.009
7685.660553,6163.302018,70.887,69.113
7671.938905,6184.192829,70.780,69.220
7658.179092,6205.054830,70.610,69.390
7644.375352,6225.883823,70.435,69.565
7630.521924,6246.675609,70.103,69.897
7616.613045,6267.425989,69.768,70.232
7602.642954,6288.130765,69.308,70.692
7588.605997,6308.785829,68.844,71.156
7574.508821,6329.397229,68.183,71.817
7560.381523,6349.990388,67.530,72.470
7546.256839,6370.592903,67.593,72.407
7532.167499,6391.232370,67.668,72.332
7518.146239,6411.936387,69.161,70.839
7504.225792,6432.732551,70.638,69.362
7490.438890,6453.648461,70.361,69.639
7476.818271,6474.711712,70.083,69.917
7463.423648,6495.953301,69.798,70.202
7450.405618,6517.415670,69.539,70.461
7437.933902,6539.143670,70.203,69.797
7426.178221,6561.182152,70.891,69.109
7415.308296,6583.575966,72.117,67.883
7405.493847,6606.369964,73.239,66.761
7396.904595,6629.608995,72.708,67.292
7389.710262,6653.337912,72.080,67.920
7384.054373,6677.583284,70.203,69.797
7379.919428,6702.259295,68.343,71.657
7377.226769,6727.237447,66.675,73.325
7375.897625,6752.389162,65.165,74.835
7375.860078,6777.586563,65.983,74.017
7377.124210,6802.710174,66.781,73.219
7379.754107,6827.646053,67.177,72.823
7383.814806,6852.280352,67.673,72.327
7389.359954,6876.506803,70.682,69.318
7396.307313,6900.309509,73.568,66.432
7404.485309,6923.731991,73.560,66.440
7413.720801,6946.818812,73.469,66.531
7423.840647,6969.614533,72.010,67.990
7434.671705,6992.163718,70.623,69.377
7446.040836,7014.510928,70.138,69.862
7457.774898,7036.700727,69.683,70.317
7469.703384,7058.777110,69.538,70.462
7481.729364,7080.768253,69.392,70.608
7493.837485,7102.684787,69.244,70.756
7506.016638,7124.536435,69.098,70.902
7518.255715,7146.332917,68.979,71.021
7530.543605,7168.083953,68.872,71.128
7542.869200,7189.799265,68.873,71.127
7555.221390,7211.488572,68.883,71.117
7567.589118,7233.161573,68.965,71.035
7579.966928,7254.825450,69.063,70.937
7592.359918,7276.482644,69.320,70.680
7604.774353,7298.135073,69.583,70.417
7617.216501,7319.784654,69.917,70.083
7629.692627,7341.433305,70.258,69.742
7642.208997,7363.082944,70.697,69.303
7654.771877,7384.735488,71.137,68.863
7667.387528,7406.392855,71.600,68.400
7680.032096,7428.067022,72.046,67.954
7692.581572,7449.803402,72.259,67.741
7704.891152,7471.654356,72.377,67.623
7716.816030,7493.672242,71.298,68.702
7728.211403,7515.909420,70.143,69.857
7738.932466,7538.418249,68.125,71.875
7748.834414,7561.251088,66.343,73.657
7757.772443,7584.460295,66.914,73.086
7765.619252,7608.086116,67.625,72.375
7772.353770,7632.095267,69.468,70.532
7777.994790,7656.426873,71.228,68.772
7782.561175,7681.020009,72.418,67.582
7786.071789,7705.813754,73.220,66.780
7788.545494,7730.747182,71.635,68.365
7790.001155,7755.759370,70.161,69.839
7790.457633,7780.789395,69.381,70.619
7789.929910,7805.778430,68.769,71.231
7788.387374,7830.692270,69.349,70.651
7785.769776,7855.512717,69.950,70.050
7782.016364,7880.221841,70.754,69.246
7777.066586,7904.799188,71.466,68.534
7770.865323,7929.155142,71.193,68.807
7763.363419,7953.124215,70.847,69.153
7754.512021,7976.537039,69.847,70.153
7744.266017,7999.228710,69.009,70.991
7732.682212,8021.156008,69.346,70.654
7719.929079,8042.409034,69.646,70.354
7706.180781,8063.084682,69.717,70.283
7691.611480,8083.279846,69.793,70.207
7676.395340,8103.091421,69.901,70.099
7660.706523,8122.616302,69.983,70.017
7644.719193,8141.951383,69.919,70.081
7628.606962,8161.193259,69.864,70.136
7612.486564,8180.407461,69.863,70.137
7596.369074,8199.601827,69.863,70.137
7580.254075,8218.777915,69.869,70.131
7564.141149,8237.937285,69.877,70.123
7548.029880,8257.081497,69.887,70.113
7531.919850,8276.212109,69.901,70.099
7515.810642,8295.330682,69.934,70.066
7499.701838,8314.438774,69.969,70.031
7483.593022,8333.537946,70.019,69.981
7467.483776,8352.629756,70.068,69.932
7451.373683,8371.715765,70.107,69.893
7435.262326,8390.797531,70.147,69.853
7419.149287,8409.876614,70.193,69.807
7403.034149,8428.954574,70.235,69.765
7386.916495,8448.032970,70.247,69.753
7370.795908,8467.113361,70.260,69.740
7354.672009,8486.197072,70.268,69.732
7338.544653,8505.284015,70.277,69.723
7322.413781,8524.373583,70.294,69.706
7306.279336,8543.465168,70.309,69.691
7290.141257,8562.558161,70.302,69.698
7273.999486,8581.651953,70.289,69.711
7257.853965,8600.745937,70.235,69.765
7241.704635,8619.839504,70.184,69.816
7225.551436,8638.932045,70.162,69.838
7209.394311,8658.022952,70.137,69.863
7193.233200,8677.111616,70.094,69.906
7177.068045,8696.197430,70.049,69.951
7160.898787,8715.279783,69.981,70.019
7144.725367,8734.358069,69.913,70.087
7128.547727,8753.431678,69.842,70.158
7112.365807,8772.500003,69.772,70.228
7096.179617,8791.562503,69.713,70.287
7079.990961,8810.620472,69.654,70.346
7063.803595,8829.677195,69.593,70.407
7047.621371,8848.736054,69.532,70.468
7031.448141,8867.800433,69.478,70.522
7015.287757,8886.873715,69.432,70.568
6999.144071,8905.959282,69.449,70.551
6983.020935,8925.060519,69.471,70.529
